country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
9020,9020030,正義里,W030000061,金門航空站大廳2號男廁,金門縣金湖鎮正義里尚義機場,交通部民用航空局,24.43541676,118.3679274,特優級,交通,男廁所,交通部民用航空局金門航空站,1
9020,9020030,山外里,W030000053,太武山2號女廁,金門縣金湖鎮山外里太武山上,內政部國家公園署,24.46270235,118.4171796,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020040,后盤村,W040000028,國家公園大門左側女廁,金門縣金寧鄉后盤村伯玉路二段,內政部國家公園署,24.44388635,118.3533229,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020040,盤山村,W040000027,蔣經國先生紀念館後側女廁,金門縣金寧鄉盤山村桃園路196號,內政部國家公園署,24.43700745,118.3536868,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,1
9020,9020010,西門里,W010000063,金門縣政府3號女廁,金門縣金城鎮西門里民生路60號,縣市政府,24.4371691,118.3191152,特優級,民眾洽公場所,女廁所,金門縣政府綜合發展處,0
9020,9020010,西門里,W010000062,金門縣政府3號男廁,金門縣金城鎮西門里民生路60號,縣市政府,24.4371691,118.3191152,特優級,民眾洽公場所,男廁所,金門縣政府綜合發展處,0
9020,9020010,西門里,W010000061,金門縣政府2號女廁,金門縣金城鎮西門里民生路60號,縣市政府,24.43724594,118.3196238,特優級,民眾洽公場所,女廁所,金門縣政府綜合發展處,0
9020,9020010,西門里,W010000060,金門縣政府2號男廁,金門縣金城鎮西門里民生路60號,縣市政府,24.43724594,118.3196238,特優級,民眾洽公場所,男廁所,金門縣政府綜合發展處,0
9020,9020010,西門里,W010000059,金門縣政府1號女廁,金門縣金城鎮西門里民生路60號,縣市政府,24.43724594,118.3196238,特優級,民眾洽公場所,女廁所,金門縣政府綜合發展處,0
9020,9020010,西門里,W010000058,金門縣政府1號男廁,金門縣金城鎮西門里民生路60號,縣市政府,24.43708405,118.3196844,特優級,民眾洽公場所,男廁所,金門縣政府綜合發展處,0
9020,9020040,榜林村,W040000030,后湖濱海公園女廁,金門縣金寧鄉榜林村東湖路后湖,縣市政府,24.41651456,118.3444954,特優級,公園,女廁所,金門縣政府觀光處,0
9020,9020040,盤山村,W040000031,金寧鄉公所女廁,金門縣金寧鄉盤山村仁愛新村1號,縣市政府,24.45087347,118.3347443,特優級,民眾洽公場所,女廁所,金寧鄉公所,0
9020,9020020,汶沙里,W020000018,汶沙里菜市場女廁,金門縣金沙鎮汶沙里汶沙里菜市場旁,縣市政府,24.48987439,118.4142937,特優級,商業營業場所,女廁所,金沙鎮公所,0
9020,9020020,汶沙里,W020000019,金沙鎮公所3F女廁,金門縣金沙鎮汶沙里環島東路一段,縣市政府,24.48904489,118.4132302,特優級,民眾洽公場所,女廁所,金沙鎮公所,0
9020,9020010,北門里,W010000057,金城鎮公所無障礙廁所,金門縣金城鎮北門里民生路2號,縣市政府,24.43275911,118.32082,特優級,民眾洽公場所,無障礙廁所,金城鎮公所,0
9020,9020010,北門里,W010000056,金城鎮公所女廁,金門縣金城鎮北門里民生路2號,縣市政府,24.43275911,118.32082,特優級,民眾洽公場所,女廁所,金城鎮公所,0
9020,9020010,賢庵里,W010000069,牧馬侯祠無障礙廁所,金門縣金城鎮賢庵里牧馬侯祠對面,縣市政府,24.42022348,118.3224461,特優級,宗教禮儀場所,無障礙廁所,金城鎮公所,0
9020,9020010,賢庵里,W010000068,牧馬侯祠女廁,金門縣金城鎮賢庵里牧馬侯祠對面,縣市政府,24.42022348,118.3224461,特優級,宗教禮儀場所,女廁所,金城鎮公所,0
9020,9020010,南門里,W010000048,雄獅堡無障礙廁所,金門縣金城鎮南門里民權路30巷旁,縣市政府,24.4315112,118.3101098,特優級,觀光地區及風景區,無障礙廁所,金門縣養護工程所,0
9020,9020010,南門里,W010000046,雄獅堡男廁,金門縣金城鎮南門里民權路30巷旁,縣市政府,24.4315112,118.3101098,特優級,觀光地區及風景區,男廁所,金門縣養護工程所,0
9020,9020030,正義里,W030000015,陳景蘭洋樓男廁,金門縣金湖鎮正義里陳景蘭洋樓,縣市政府,24.43736657,118.3900474,特優級,觀光地區及風景區,男廁所,金湖鎮公所,0
9020,9020030,新湖里,W030000088,市港重劃區公園女廁,金門縣金湖鎮新湖里市港五路,縣市政府,24.4395391,118.4116662,特優級,公園,女廁所,金湖鎮公所,0
9020,9020030,新湖里,W030000087,市港重劃區公園男廁,金門縣金湖鎮新湖里市港五路,縣市政府,24.4394873,118.4116301,特優級,公園,男廁所,金湖鎮公所,0
9020,9020030,正義里,W030000060,成功海灘無障礙廁所,金門縣金湖鎮正義里成功海灘,縣市政府,24.43595867,118.3868805,特優級,公園,無障礙廁所,金湖鎮公所,1
9020,9020030,正義里,W030000059,成功海灘女廁,金門縣金湖鎮正義里成功海灘,縣市政府,24.43595867,118.3868805,特優級,公園,女廁所,金湖鎮公所,0
9020,9020030,瓊林里,W030000083,社福館演藝廳旁無障礙廁所,金門縣金湖鎮瓊林里瓊徑路,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,無障礙廁所,金門縣社會福利館,0
9020,9020030,瓊林里,W030000082,社福館演藝廳旁女廁,金門縣金湖鎮瓊林里瓊徑路,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,女廁所,金門縣社會福利館,0
9020,9020030,正義里,W030000064,金門航空站入境處1號男廁,金門縣金湖鎮正義里尚義機場,交通部民用航空局,24.43541676,118.3679274,特優級,交通,男廁所,交通部民用航空局金門航空站,0
9020,9020030,料羅里,W030000028,料羅碼頭1號男廁,金門縣金湖鎮料羅里料羅碼頭,縣市政府,24.40796102,118.4276793,特優級,交通,男廁所,金門縣港務處,0
9020,9020030,溪湖里,W030000041,休閒農場女廁,金門縣金湖鎮溪湖里后壟,縣市政府,24.44666613,118.4471494,特優級,觀光地區及風景區,女廁所,金門縣農產試驗所,0
9020,9020030,正義里,W030000077,環保公園低碳教育館女廁,金門縣金湖鎮正義里環保公園低碳教育館,縣市政府,24.43766543,118.3696276,特優級,文化育樂活動場所,女廁所,金門縣環境保護局,0
9020,9020030,瓊林里,W030000086,社福館B1無障礙廁所,金門縣金湖鎮瓊林里瓊徑路35號,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,無障礙廁所,金門縣社會福利館,0
9020,9020030,瓊林里,W030000085,社福館B1女廁,金門縣金湖鎮瓊林里瓊徑路35號,縣市政府,24.45276996,118.3810152,特優級,社福機構、集會場所,女廁所,金門縣社會福利館,0
9020,9020030,瓊林里,W030000084,社福館B1男廁,金門縣金湖鎮瓊林里瓊徑路35號,縣市政府,24.45252838,118.3811618,特優級,社福機構、集會場所,男廁所,金門縣社會福利館,0
9020,9020040,古寧村,W040000026,李光前將軍廟無障礙廁所,金門縣金寧鄉古寧村西浦頭,縣市政府,24.46848019,118.3168401,特優級,宗教禮儀場所,無障礙廁所,金寧鄉公所,0
9020,9020040,古寧村,W040000025,李光前將軍廟女廁,金門縣金寧鄉古寧村西浦頭,縣市政府,24.46848019,118.3168401,特優級,宗教禮儀場所,女廁所,金寧鄉公所,0
9020,9020020,西園里,W020000023,文化園區A棟1F男廁,金門縣金沙鎮西園里文化路,縣市政府,24.49931484,118.4035868,特優級,文化育樂活動場所,男廁所,金門縣文化園區管理所,0
9020,9020050,林湖村,W050000031,烈嶼鄉公所2F女廁,金門縣烈嶼鄉林湖村西路,縣市政府,24.42947547,118.2443952,特優級,民眾洽公場所,女廁所,烈嶼鄉公所,0
